tgt-1_hyp_disc_earlier	tgt-1_time_per_estimate_score	tgt-1_tgt_tokens	tgt-1_alt_pC_low	tgt-1_time_create_hyp	tgt-1_best_trans_total	tgt-1_words_inserted	tgt-1_alt_pC_avg_avg	tgt-1_alt_c_min_minus_std_all	tgt-1_src_tgt_diff_max	tgt-1_best_trans_val_12	tgt-1_best_trans_val_13	tgt-1_best_trans_val_10	tgt-1_best_trans_val_11	tgt-1_best_trans_val_14	tgt-1_tgt_avg_phrase_len	tgt-1_alt_c_std_avg	tgt-1_unk_pos_var	tgt-1_alt_c_high_avg	tgt-1_c_var	tgt-1_alt_count_avg	tgt-1_unk_per_tokens	tgt-1_src_tgt_diff_min	tgt-1_alt_pC_high_avg	tgt-1_total_transopt	tgt-1_time_translation	tgt-1_total_hypotheses	tgt-1_unk_pos_last	tgt-1_pC_min	tgt-1_c_high	tgt-1_c_high_avg	tgt-1_hyp_recombined	tgt-1_src_phrase_len_var	tgt-1_hyp_discarded	tgt-1_hyp_pruned	tgt-1_src_tgt_diff_avg	tgt-1_pC_max	tgt-1_unk_pos_std	tgt-1_c_low	tgt-1_pC_high	tgt-1_time_manage_stacks	tgt-1_src_phrase_len_std	tgt-1_src_phrase_len_avg	tgt-1_pC_high_avg	tgt-1_best_trans_val_1	tgt-1_best_trans_val_2	tgt-1_best_trans_val_3	tgt-1_best_trans_val_4	tgt-1_best_trans_val_5	tgt-1_best_trans_val_8	tgt-1_best_trans_val_9	tgt-1_time_search	tgt-1_time_other_hyp_score	tgt-1_pC_low_avg	tgt-1_alt_pC_std_avg	tgt-1_alt_c_high	tgt-1_unk_pos_first	tgt-1_c_max_pos	tgt-1_total_source_words	tgt-1_words_deleted	tgt-1_pC_max_pos	tgt-1_alt_pC_var_avg	tgt-1_alt_c_avg_avg	tgt-1_c_low_avg	tgt-1_time_collect_opt	tgt-1_pC_std	tgt-1_c_min_pos	tgt-1_time_calculate_lm	tgt-1_c_max	tgt-1_time_per_create_hyp	tgt-1_unk_pos_avg	tgt-1_biRper	tgt-1_pC_avg	tgt-1_alt_pC_min_minus_std_all	tgt-1_c_min	tgt-1_time_per_manage_stacks	tgt-1_time_per_calculate_lm	tgt-1_alt_pC_low_avg	tgt-1_pC_low	tgt-1_c_avg	tgt-1_pC_min_pos	tgt-1_total_transopt_pruned	tgt-1_best_trans_val_0	tgt-1_time_per_other	tgt-1_alt_c_low	tgt-1_time_other	tgt-1_src_tgt_diff_std	tgt-1_unk	tgt-1_src_phrase_pos_max	tgt-1_alt_c_low_avg	tgt-1_best_trans_val_6	tgt-1_time_per_collect_opt	tgt-1_alt_c_var_avg	tgt-1_time_estimate_score	tgt-1_src_phrase_pos_min	tgt-1_hyp_not_built	tgt-1_pC_var	tgt-1_best_trans_val_7	tgt-1_c_std	tgt-1_src_phrase_len_max	tgt-1_alt_pC_high	tgt-1_src_phrase_len_min	tgt-1_time_per_other_hyp_score	tgt-1_phrases
c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	d	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c
																																																																							c																																
0	0.0	17	38	0.000	-322.947	0	-1.2007669711	-4.18567823027	0	-9.908	-13.379	-17.527	-21.468	9.999	1.21428571429	0.525447461041	24.6666666667	0.133828996283	1.08318728007	20.6923076923	0.176470588235	-1	0.133828996283	272	0.800	103238	0.882352941176	-1.15555	3	0.214285714286	48868	0.177514792899	0	0	-0.0769230769231	0.0	4.96655480858	2	3	0.000	0.421325044235	1.23076923077	0.214285714286	-17.000	-300.000	-2.574	0.000	-1.023	-1.011	-114.383	0.710	0.080	0.142857142857	0.350650850038	32	0.235294117647	0.214285714286	16	0	0.285714285714	0.139820266531	-2.7448223823	0.142857142857	0.030	0.362279627576	0.357142857143	0.200	0.0396938	0.0	0.470588235294	1	-0.421391071429	-2.24795854235	-3.40969	0.0	0.28	0.14126394052	2	-1.42246789231	0.428571428571	0	-4.000	0.56	30	0.400	0.266469355011	3	0.357142857143	0.111524163569	-2.537	0.04	0.346584662115	0.000	0.0	0	0.131246528556	-5.869	1.04076283565	2	36	1	0.11	14	
0	0.0	23	106	0.000	-35.335	0	-1.27905118491	-4.33293944249	1	-29.464	-35.349	-36.648	-47.628	16.998	1.35294117647	0.490439442491	0.0	0.144578313253	0.461000249577	26.4090909091	0.0	-1	0.144578313253	581	1.340	146262	0.0	-1.23621	2	0.117647058824	69005	0.207612456747	0	0	-0.0588235294118	-0.136502	0.0	2	4	0.000	0.455645099554	1.29411764706	0.235294117647	-23.000	0.000	-3.050	-5.015	-7.288	-9.136	-139.805	1.100	0.080	0.176470588235	0.407201227426	91	0.0	0.647058823529	22	0	0.294117647059	0.191998777584	-2.95459246195	0.117647058824	0.080	0.355463528048	0.0588235294118	0.240	-0.79599	0.0	0.0	1	-0.676618941176	-2.49479213652	-3.76969	0.0	0.21	0.182444061962	3	-2.12982588235	0.0588235294118	0	-28.000	0.63	80	0.700	0.415945165404	0	0.0588235294118	0.13769363167	-2.225	0.07	0.265829991207	0.000	0.0	0	0.126354319773	-9.239	0.678969991662	2	84	1	0.07	17	
0	0.0	10	45	0.000	-11.391	0	-1.36396077441	-4.588187767	0	-9.914	-14.982	-19.757	-30.070	5.999	1.66666666667	0.587409989217	0.0	0.133333333333	1.07008552689	30.0	0.0	-1	0.133333333333	270	0.440	52082	0.0	-1.72857	1	0.166666666667	25968	0.583333333333	0	0	-0.166666666667	-0.143406	0.0	1	2	0.000	0.763762615826	1.5	0.333333333333	-10.000	0.000	-2.547	0.000	-2.529	-2.413	-32.505	0.400	0.010	0.166666666667	0.501806758686	39	0.0	0.833333333333	9	0	0.833333333333	0.276700643775	-3.0155244228	0.166666666667	0.020	0.612698828327	0.666666666667	0.080	-0.77908	0.0	0.0	0	-0.9201845	-3.04614009202	-3.86492	0.0	0.2	0.166666666667	1	-2.30334333333	0.666666666667	0	-10.000	0.72	48	0.290	0.37267799625	0	0.666666666667	0.177777777778	-2.834	0.05	0.369828976459	0.000	0.0	0	0.375399854233	0.000	1.03444938343	3	36	1	0.02	6	
0	0.0	12	80	0.000	-17.368	0	-1.19476153146	-4.33902422684	1	-9.971	-12.523	-12.031	-19.865	7.999	1.5	0.576157560173	0.0	0.137373737374	0.820073827744	33.0	0.0	0	0.137373737374	495	0.820	95821	0.0	-1.5115	1	0.125	46847	1.609375	0	0	0.375	-0.123744	0.0	1	0	0.000	1.26861144564	1.875	0.0	-12.000	0.000	-2.022	-5.922	-2.894	-1.201	-81.978	0.700	0.030	0.125	0.458469944531	78	0.0	0.375	15	0	0.125	0.240763610493	-2.9135369308	0.125	0.050	0.415658384229	0.0	0.180	-1.21728	0.0	0.0	1	-0.512741625	-2.71466994453	-4.4988	0.0	0.25	0.161616161616	1	-2.3027425	0.0	0	-4.000	0.62	87	0.440	0.484122918276	0	0.0	0.175757575758	-1.343	0.07	0.379843424141	0.000	0.125	0	0.17277189238	-4.654	0.905579277448	5	68	1	0.04	8	
0	0.0	6	40	0.000	-9.246	0	-1.25566370324	-4.32755132768	1	-8.272	-12.201	-15.276	-23.448	4.999	1.2	0.526801327682	0.0	0.131147540984	0.677416442704	30.5	0.0	0	0.131147540984	244	0.370	46594	0.0	-1.55157	1	0.2	23072	0.24	0	0	0.4	-0.143406	0.0	1	1	0.000	0.489897948557	1.6	0.2	-6.000	0.000	-3.358	0.000	0.000	0.000	-30.513	0.330	0.010	0.4	0.420711127967	28	0.0	0.8	8	0	0.8	0.192607202329	-2.88748671447	0.2	0.020	0.542225562882	0.6	0.090	-0.77908	0.0	0.0	0	-0.8706764	-2.75683612797	-3.29942	0.0	0.27	0.16393442623	2	-2.267606	0.6	0	0.000	0.63	44	0.210	0.489897948557	0	0.0	0.180327868852	-1.924	0.06	0.31473192181	0.000	0.4	0	0.294008561042	0.000	0.82305312265	2	32	1	0.03	5	
0	0.0	21	74	0.000	-141.330	0	-1.19360567126	-3.81210913084	1	-30.766	-32.086	-63.135	-66.923	16.998	1.16666666667	0.392518221753	0.0	0.137614678899	0.915702022769	19.8181818182	0.047619047619	0	0.137614678899	437	1.390	153278	0.809523809524	-3.03155	2	0.111111111111	65522	0.311728395062	0	0	0.111111111111	0.0	0.0	3	1	0.000	0.558326423396	1.27777777778	0.0555555555556	-21.000	-100.000	-5.212	-3.106	-7.128	-9.405	-139.111	1.250	0.050	0.111111111111	0.371866186249	63	0.809523809524	0.722222222222	23	0	0.722222222222	0.186817235257	-2.80568537773	0.166666666667	0.170	0.843770069461	0.777777777778	0.240	0.0396938	0.0	0.809523809524	1	-0.932483555556	-2.35891164079	-3.99012	0.0	0.19	0.169724770642	2	-2.28806201111	0.277777777778	0	-38.000	0.63	66	0.790	0.314269680527	1	0.0	0.151376146789	-5.294	0.13	0.207318046029	0.000	0.111111111111	0	0.711947930119	-3.694	0.956923206307	3	60	1	0.04	18	
0	0.0	30	142	0.000	-132.997	0	-1.23157552818	-4.79081168664	1	-20.888	-34.072	-29.600	-42.913	14.998	1.875	0.624811686644	0.0	0.129237288136	0.74016566723	34.962962963	0.0333333333333	-4	0.129237288136	945	1.820	190994	0.833333333333	-1.49802	2	0.125	89470	0.8125	0	0	-0.125	0.0	0.0	2	3	0.000	0.901387818866	1.75	0.1875	-30.000	-100.000	-7.740	0.000	-2.598	-2.102	-149.352	1.580	0.090	0.125	0.434489355613	134	0.833333333333	0.8125	28	0	0.8125	0.207783968765	-2.92341405565	0.125	0.140	0.373244502686	0.5625	0.430	0.0396938	0.0	0.833333333333	0	-0.5831004375	-2.80415602228	-3.85762	0.0	0.27	0.150423728814	2	-2.1388591375	0.5	0	-8.000	0.58	156	0.920	1.05326872165	1	0.5625	0.165254237288	-7.544	0.08	0.464101042125	0.000	0.125	0	0.139311458785	0.000	0.860328813437	4	122	1	0.05	16	
0	0.0	24	137	0.000	-27.627	0	-1.37861938984	-4.77366564484	1	-13.113	-34.746	-29.139	-57.214	13.999	1.71428571429	0.606585644837	0.0	0.128232758621	0.598934673009	37.12	0.0	-1	0.128232758621	928	1.690	165725	0.0	-2.41697	2	0.142857142857	78261	1.02551020408	0	0	0.0714285714286	-0.143406	0.0	2	0	0.000	1.01267477705	1.78571428571	0.0	-24.000	0.000	-2.206	-3.262	-2.504	-2.031	-119.115	1.470	0.070	0.0714285714286	0.472936515466	122	0.0	0.928571428571	25	0	0.928571428571	0.238558114769	-3.04042751284	0.142857142857	0.160	0.56677336394	0.357142857143	0.280	-0.77908	0.0	0.0	1	-0.631591428571	-3.02861651547	-3.39819	0.0	0.19	0.147629310345	1	-2.21091921429	0.357142857143	0	-12.000	0.65	151	0.950	0.457366016959	0	0.142857142857	0.162715517241	-2.513	0.1	0.429475619234	0.000	0.0714285714286	0	0.321232046072	-6.358	0.773908698109	4	119	1	0.04	14	
0	0.0	14	72	0.000	-15.854	0	-1.29662663296	-4.24177276558	1	-13.739	-20.893	-15.691	-20.760	8.999	1.55555555556	0.559849688652	0.0	0.12380952381	0.430603885662	32.3076923077	0.0	-1	0.12380952381	420	0.780	84133	0.0	-1.0837	2	0.222222222222	34472	0.246913580247	0	0	-0.111111111111	-0.143406	0.0	2	2	0.000	0.496903995	1.44444444444	0.222222222222	-14.000	0.000	-5.495	0.000	0.000	0.000	-68.556	0.640	0.040	0.222222222222	0.535623876772	59	0.0	0.888888888889	13	0	0.888888888889	0.343699742384	-2.81111898479	0.222222222222	0.050	0.291243171116	0.777777777778	0.140	-0.77908	0.0	0.0	0	-0.580298	-2.96423926139	-2.88914	0.0	0.21	0.171428571429	2	-2.06082222222	0.333333333333	0	0.000	0.64	83	0.410	0.566557723733	0	0.0	0.197619047619	-2.138	0.07	0.342270817345	0.000	0.444444444444	0	0.0848225847216	0.000	0.656204149379	2	52	1	0.06	9	
0	0.0	17	74	0.000	-29.389	0	-1.30027710623	-4.17264609264	1	-21.259	-23.100	-55.101	-57.603	12.999	1.30769230769	0.519757203749	0.0	0.179487179487	0.304700713	23.8333333333	0.0	-1	0.179487179487	429	1.030	115275	0.0	-2.54369	2	0.153846153846	57013	0.236686390533	0	0	0.0769230769231	-0.355532	0.0	3	2	0.000	0.486504255411	1.38461538462	0.153846153846	-17.000	0.000	-7.055	0.000	0.000	0.000	-98.124	0.870	0.040	0.153846153846	0.401882573535	68	0.0	0.0	18	0	0.846153846154	0.181348750587	-2.89505355594	0.230769230769	0.070	0.690893936984	0.153846153846	0.270	-1.38738	0.0	0.0	0	-1.07960692308	-2.50532701798	-3.22455	0.0	0.31	0.172494172494	2	-2.45837	0.923076923077	0	0.000	0.56	61	0.490	0.474185692536	0	0.153846153846	0.142191142191	-4.793	0.08	0.34825799695	0.000	0.0	0	0.477334432162	0.000	0.551997022637	2	77	1	0.04	13	
0	0.0	22	108	0.000	-39.192	0	-1.31152658421	-4.70130925775	2	-25.645	-31.529	-41.588	-62.044	16.998	1.29411764706	0.599963103909	0.0	0.139240506329	0.709667302312	27.3461538462	0.0	0	0.139240506329	711	1.630	174503	0.0	-1.87937	3	0.176470588235	86721	0.719723183391	0	0	0.235294117647	-0.143406	0.0	3	4	0.000	0.848365005992	1.52941176471	0.235294117647	-22.000	0.000	-7.075	-1.609	-4.652	-6.622	-160.034	1.390	0.100	0.176470588235	0.475826273021	90	0.0	0.941176470588	26	0	0.941176470588	0.242664952083	-2.94506651653	0.176470588235	0.130	0.506552127483	0.647058823529	0.230	-0.77908	0.0	0.0	0	-0.726397176471	-2.9059031961	-3.87323	0.0	0.16	0.151898734177	3	-2.27607288235	0.235294117647	0	-22.000	0.66	117	0.930	0.545506970323	0	0.235294117647	0.164556962025	-8.563	0.09	0.412056513949	0.000	0.0588235294118	0	0.256595057857	-1.287	0.842417534428	4	99	1	0.07	17	
0	0.0	27	196	0.000	-34.133	0	-1.36600720299	-4.80353142814	1	-25.413	-46.895	-33.414	-70.512	15.998	1.6875	0.62925556607	0.0	0.133685136324	0.788082687998	39.2068965517	0.0	-1	0.133685136324	1137	1.810	188468	0.0	-1.87749	4	0.25	97624	0.65234375	0	0	0.125	-0.143406	0.0	2	2	0.000	0.807677998958	1.8125	0.125	-27.000	0.000	-9.611	-1.564	-0.834	-0.730	-146.143	1.620	0.080	0.1875	0.486751061501	155	0.0	0.9375	29	0	0.9375	0.257962125141	-2.99325840451	0.125	0.160	0.447892382781	0.375	0.310	-0.77908	0.0	0.0	0	-0.6863395625	-3.05719933736	-3.99464	0.0	0.19	0.172383465259	3	-2.32691125	0.75	0	-4.000	0.66	227	1.070	0.484122918276	0	0.1875	0.19964819701	-7.733	0.09	0.436431931144	0.000	0.0	0	0.200607586553	-0.973	0.887740214251	3	152	1	0.04	16	
0	0.0	24	162	0.000	-26.897	0	-1.38914469897	-4.79814241901	1	-20.399	-43.409	-38.682	-57.142	10.999	2.18181818182	0.610422419008	0.0	0.14182194617	0.0622082380793	38.64	0.0	-1	0.14182194617	966	1.730	164440	0.0	-2.55925	2	0.181818181818	71755	0.380165289256	0	0	0.0909090909091	-0.327456	0.0	2	2	0.000	0.616575453011	2.27272727273	0.181818181818	-24.000	0.000	-2.169	-1.946	-1.401	-1.084	-103.115	1.500	0.080	0.0909090909091	0.51109148597	129	0.0	0.727272727273	25	0	0.545454545455	0.277232747941	-2.90318902338	0.181818181818	0.180	0.585664063313	0.909090909091	0.210	-2.38863	0.0	0.0	0	-0.990994454545	-3.21405148597	-3.19492	0.0	0.14	0.167701863354	1	-2.81407545455	0.909090909091	0	-8.000	0.68	172	1.030	0.668042657123	0	0.0	0.178053830228	-4.235	0.12	0.405121606034	0.000	0.181818181818	0	0.343002395056	-3.000	0.249415793564	3	137	1	0.05	11	
0	0.0	26	106	0.000	-36.335	0	-1.3194576682	-4.50522195037	1	-21.252	-49.041	-40.013	-57.787	15.998	1.625	0.571888617036	0.0	0.136966126657	0.343230781973	28.2916666667	0.0	-2	0.136966126657	679	1.490	168423	0.0	-1.81631	2	0.125	72075	0.375	0	0	-0.125	-0.188133	0.0	2	1	0.000	0.612372435696	1.5	0.0625	-26.000	0.000	-6.799	0.000	-3.530	-2.788	-153.901	1.320	0.090	0.25	0.469818155817	92	0.0	0.625	24	0	0.375	0.242963421088	-2.93572950733	0.125	0.120	0.457379192917	0.0625	0.320	-1.33251	0.0	0.0	0	-0.734097375	-2.91931815582	-3.82871	0.0	0.24	0.156111929308	4	-2.30907125	0.9375	0	-10.000	0.59	125	0.790	0.599478940414	0	0.0625	0.184094256259	-6.467	0.09	0.392054798048	0.000	0.125	0	0.209195726113	0.000	0.585859012027	3	93	1	0.06	16	
0	0.0	35	173	0.000	-242.261	0	-1.34594007427	-4.80157409771	1	-25.702	-42.319	-37.458	-58.260	19.998	1.59090909091	0.638968037107	20.25	0.133167907361	0.846542354806	36.6363636364	0.0571428571429	-1	0.133167907361	1211	2.480	239437	0.371428571429	-1.61775	4	0.181818181818	103606	0.878099173554	0	0	0.0	0.0	4.5	2	2	0.000	0.937069460368	1.59090909091	0.0909090909091	-35.000	-200.000	-6.425	-0.452	-5.126	-0.965	-193.409	2.120	0.080	0.181818181818	0.468549934933	159	0.114285714286	0.0909090909091	35	0	0.0909090909091	0.245853896557	-2.94368853463	0.0909090909091	0.180	0.445413564442	0.909090909091	0.460	0.0396938	0.0	0.242857142857	1	-0.541280772727	-3.00412569251	-3.69191	0.0	0.21	0.143093465674	4	-1.90250192727	0.909090909091	0	-10.000	0.66	201	1.400	0.426401432711	2	0.181818181818	0.166253101737	-7.162	0.08	0.485939647124	0.000	0.0	0	0.198393243389	-4.102	0.92007736349	4	161	1	0.03	22	
0	0.0	12	41	0.000	-117.404	0	-1.17684231405	-4.61466906273	0	-11.118	-14.504	-12.707	-20.848	7.999	1.33333333333	0.561123608188	0.0	0.132158590308	0.906908400885	20.6363636364	0.0833333333333	0	0.132158590308	228	0.590	74999	0.75	-1.30876	2	0.222222222222	35612	0.222222222222	0	0	0.0	0.0	0.0	1	1	0.000	0.471404520791	1.33333333333	0.111111111111	-12.000	-100.000	-7.471	0.000	0.000	0.000	-81.306	0.530	0.000	0.111111111111	0.407402497177	28	0.75	0.666666666667	12	0	0.666666666667	0.202908973775	-2.8044126584	0.111111111111	0.020	0.350978803341	0.0	0.100	0.0396938	0.0	0.75	1	-0.482050222222	-2.43267522445	-3.16665	0.0	0.18	0.180616740088	1	-1.92256624444	0.0	0	0.000	0.77	25	0.410	0.0	1	0.0	0.11013215859	-5.520	0.03	0.444353483139	0.000	0.111111111111	0	0.123186120394	0.000	0.952317384534	2	30	1	0.0	9	
0	0.0	27	109	0.000	-334.742	0	-1.25339621836	-4.3164899414	1	-21.121	-28.511	-30.785	-45.601	14.998	1.5	0.513864941401	4.66666666667	0.128712871287	1.03162823208	29.4583333333	0.111111111111	-1	0.128712871287	710	1.610	175056	0.814814814815	-1.88597	3	0.166666666667	84619	0.472222222222	0	0	0.0	0.0	2.16024689947	2	3	0.000	0.687184270936	1.5	0.166666666667	-27.000	-300.000	-9.023	0.000	-3.417	-3.499	-155.339	1.410	0.030	0.111111111111	0.448126119902	91	0.62962962963	0.5	27	0	0.5	0.214005190772	-2.83249527681	0.111111111111	0.090	0.475084984604	0.333333333333	0.320	0.0396938	0.0	0.740740740741	1	-0.531063388889	-2.86058445324	-3.98733	0.0	0.22	0.154172560113	2	-1.75271936667	0.333333333333	0	-10.000	0.68	97	0.960	0.333333333333	3	0.277777777778	0.137199434229	-8.984	0.06	0.297422808195	0.000	0.111111111111	0	0.225705742596	0.000	1.01569101211	3	91	1	0.02	18	
0	0.0	13	37	0.000	-118.960	0	-1.16624640282	-4.62466103076	0	-11.784	-15.188	-15.982	-22.267	8.999	1.3	0.547494364092	0.0	0.139830508475	0.775326321553	19.6666666667	0.0769230769231	0	0.139830508475	237	0.640	81973	0.769230769231	-1.21562	2	0.2	38350	0.21	0	0	0.0	0.0	0.0	0	2	0.000	0.458257569496	1.3	0.2	-13.000	-100.000	-7.286	0.000	0.000	0.000	-86.786	0.560	0.020	0.2	0.392273390716	29	0.769230769231	0.7	13	0	0.7	0.176063683253	-2.8167312156	0.0	0.030	0.332579101078	0.0	0.120	0.0396938	0.0	0.769230769231	1	-0.5116599	-2.45819005738	-2.8213	0.0	0.21	0.156779661017	2	-1.94605062	0.1	0	0.000	0.69	20	0.390	0.0	1	0.0	0.0847457627119	-5.496	0.05	0.405181223661	0.000	0.1	0	0.110608858474	0.000	0.880526161765	2	33	1	0.03	10	
0	0.0	55	266	0.000	-477.777	0	-1.26277109439	-4.41079505422	2	-49.567	-66.443	-83.265	-107.308	33.996	1.44736842105	0.533758690579	86.1875	0.140804597701	0.921305954634	31.6363636364	0.0727272727273	0	0.140804597701	1744	4.230	399504	0.981818181818	-1.88597	6	0.157894736842	193947	0.720914127424	0	0	0.105263157895	0.0	9.28372231381	4	6	0.000	0.849066621311	1.55263157895	0.157894736842	-55.000	-400.000	-13.291	-7.055	-8.818	-11.338	-326.784	3.660	0.140	0.157894736842	0.436107994441	234	0.545454545455	0.473684210526	59	0	0.473684210526	0.210486729829	-2.87155556345	0.105263157895	0.230	0.479381157605	0.394736842105	0.690	0.0396938	0.0	0.695454545455	1	-0.641225394737	-2.7585625399	-3.98733	0.0	0.18	0.152873563218	6	-1.95991065263	0.394736842105	0	-32.000	0.71	261	2.600	0.383163678383	4	0.289473684211	0.15	-12.009	0.06	0.328093744255	0.000	0.0263157894737	0	0.229806294267	-9.088	0.959846839154	4	245	1	0.03	38	
0	0.0	26	126	0.000	-36.074	0	-1.26305905039	-4.50680465499	3	-24.091	-33.348	-45.406	-63.348	17.998	1.44444444444	0.558420039607	0.0	0.144057623049	0.592332849488	32.0384615385	0.0	-3	0.144057623049	833	1.650	176615	0.0	-2.62008	2	0.111111111111	84603	0.58024691358	0	0	0.0	-0.143406	0.0	2	0	0.000	0.761739400045	1.44444444444	0.0	-26.000	0.000	-9.251	-2.662	-3.554	-2.091	-138.768	1.500	0.070	0.222222222222	0.410990927243	110	0.0	0.944444444444	26	0	0.944444444444	0.189346204064	-2.87845245409	0.111111111111	0.140	0.611784065608	0.611111111111	0.320	-0.77908	0.0	0.0	0	-0.726894833333	-2.66976015801	-3.84422	0.0	0.21	0.151260504202	4	-2.12172888889	0.611111111111	0	-16.000	0.64	150	0.970	1.10554159679	0	0.611111111111	0.180072028812	-7.531	0.09	0.366003442756	0.000	0.0	0	0.374279742932	-4.999	0.769631632333	4	120	1	0.04	18	
0	0.0	24	113	0.000	-137.694	0	-1.3069597162	-4.36653162386	1	-23.402	-37.666	-52.950	-61.806	16.998	1.33333333333	0.528281623865	0.0	0.139945652174	0.585005652212	30.6666666667	0.0416666666667	-1	0.139945652174	737	1.550	164366	0.625	-2.08445	2	0.111111111111	83103	0.570987654321	0	0	0.0555555555556	0.0	0.0	3	1	0.000	0.755637250485	1.38888888889	0.0555555555556	-24.000	-100.000	-7.983	0.000	-3.673	-3.456	-141.914	1.320	0.090	0.111111111111	0.448280359951	106	0.625	0.666666666667	25	0	0.666666666667	0.214508177886	-2.86410220126	0.166666666667	0.110	0.529383396765	0.777777777778	0.290	0.0396938	0.0	0.625	1	-0.797603111111	-2.95607202662	-3.40399	0.0	0.21	0.153532608696	2	-2.01435034444	0.944444444444	0	-18.000	0.62	115	0.830	0.404450549404	1	0.777777777778	0.15625	-5.722	0.08	0.322477176705	0.000	0.0	0	0.280246780771	0.000	0.764856621997	4	103	1	0.06	18	
0	0.0	9	27	0.000	-114.917	0	-1.05907314815	-3.50097801126	1	-8.989	-8.325	-17.884	-17.376	6.999	1.125	0.403644677926	0.0	0.137142857143	0.623125023434	19.4444444444	0.111111111111	0	0.137142857143	176	0.450	58417	0.444444444444	-2.00038	1	0.125	25704	0.1875	0	0	0.125	0.0	0.0	1	1	0.000	0.433012701892	1.25	0.125	-9.000	-100.000	-1.823	-2.229	-1.661	-0.661	-62.171	0.400	0.010	0.125	0.336279452376	22	0.444444444444	0.25	10	0	0.25	0.13502416365	-2.59238333333	0.125	0.020	0.573846391722	0.875	0.100	0.0396938	0.0	0.444444444444	1	-0.618994125	-2.02061278571	-2.63606	0.0	0.25	0.154285714286	1	-1.805377025	0.875	0	-4.000	0.67	26	0.270	0.330718913883	1	0.0	0.148571428571	-1.571	0.05	0.206154304352	0.000	0.125	0	0.329299681293	-2.197	0.789382685036	2	24	1	0.02	8	
0	0.0	24	98	0.000	-129.071	0	-1.26007752118	-4.10622769486	0	-16.642	-22.866	-20.146	-32.385	14.998	1.5	0.520575520951	0.0	0.110248447205	0.73633628706	28.0	0.0416666666667	0	0.110248447205	645	1.530	163072	0.541666666667	-1.09408	1	0.0625	70229	0.375	0	0	0.0	0.0	0.0	3	2	0.000	0.612372435696	1.5	0.125	-24.000	-100.000	-9.342	0.000	0.000	0.000	-139.999	1.350	0.080	0.1875	0.456455334355	77	0.541666666667	0.5	24	0	0.5	0.238935266527	-2.82600351748	0.1875	0.120	0.31953819263	0.625	0.310	0.0396938	0.0	0.541666666667	0	-0.43886775	-2.73145533435	-3.68917	0.0	0.22	0.152173913043	3	-1.9209385125	0.75	0	0.000	0.62	109	0.840	0.0	1	0.625	0.169254658385	-10.370	0.08	0.308970704416	0.000	0.125	0	0.102104656549	0.000	0.858100394511	3	71	1	0.05	16	
0	0.0	18	107	0.000	-21.157	0	-1.30108994564	-4.51374774718	1	-14.403	-19.664	-21.416	-41.479	8.999	2.0	0.570958273495	0.0	0.144699140401	0.202946281884	36.7368421053	0.0	0	0.144699140401	698	1.170	118595	0.0	-1.10917	2	0.222222222222	63788	0.987654320988	0	0	0.111111111111	-0.306062	0.0	2	2	0.000	0.99380799	2.11111111111	0.222222222222	-18.000	0.000	-5.279	0.000	0.000	0.000	-94.459	1.010	0.040	0.333333333333	0.421945967065	100	0.0	0.444444444444	19	0	0.777777777778	0.196993618713	-2.91945303876	0.222222222222	0.110	0.261991902482	0.0	0.310	-1.88655	0.0	0.0	1	-0.737931111111	-2.87505123022	-3.16261	0.0	0.3	0.15329512894	3	-2.57237222222	0.333333333333	0	0.000	0.54	111	0.550	0.314269680527	0	0.888888888889	0.159025787966	-3.870	0.1	0.39116441197	0.000	0.333333333333	0	0.0686397569663	0.000	0.450495595854	4	101	1	0.03	9	
0	0.0	6	25	0.000	-9.682	0	-1.42340827796	-4.60170922307	0	-9.580	-12.223	-12.520	-13.727	4.000	1.5	0.638209223074	0.0	0.158940397351	0.582020613819	25.1666666667	0.0	0	0.158940397351	151	0.250	31532	0.0	-1.51524	1	0.25	17122	0.75	0	0	0.0	-0.271148	0.0	1	1	0.000	0.866025403784	1.5	0.25	-6.000	0.000	-0.298	-1.466	-1.292	-1.404	-37.312	0.230	0.010	0.25	0.478484480368	25	0.0	0.25	6	0	0.0	0.246555180337	-3.14244807586	0.25	0.020	0.573703643365	0.75	0.030	-1.75147	0.0	0.0	0	-0.9212095	-2.82115114703	-3.68959	0.0	0.13	0.165562913907	1	-2.5450675	0.75	0	-4.000	0.73	30	0.170	0.0	0	0.75	0.198675496689	0.000	0.08	0.49786980507	0.000	0.0	0	0.329135870411	-3.267	0.762902755152	3	24	1	0.04	4	
